-0.151085380636958 -0.00364399637107876 0.568106453232694 -1.56819519333346 0.28754094227057 -0.691299273297422 0.159088519956109 -0.0782662665383355 0.013272196294829 -0.146195359313252
0.00265169045541958 -0.0134137657831256 0.318302204944994 -0.768011698819091 0.270180856932394 -0.221392304684415 -0.0664332319246407 -0.159939068281282 0.17214391849591 0.00732537661020899
0.178677579226464 0.121000806137944 -0.0567709565171531 -0.206837145933512 0.0139197759097951 -0.193520797387995 0.192587463780807 -0.155716861457739 0.362343637199645 -0.0636477522848472
-0.00467234006699226 -0.0625497183125477 0.212753190276172 -0.531027035022029 0.166123109029534 -0.202617774854171 0.0189097699441805 -0.0604359571093538 0.117556560105579 -0.229361274644941
-0.511267031045464 0.162554333509419 0.230210267168462 -0.038962251982124 -0.574631673841849 0.174192958205678 0.0683823833781551 -0.0807358157941117 -0.00808793651349154 -0.202845212384759
-0.580687939624525 0.177164355694811 0.239367584094261 -0.0644926538485836 -0.563825423067718 0.167233129797989 -0.0502572851379145 -0.0657216871085274 -0.0147471806105664 -0.180174033362185
0.259215665748531 -0.467093427671451 0.0268947961488303 -0.0284964330560224 -0.445192488041191 -0.294773293610654 -0.412691377893217 0.00016624383663426 -0.0567605318019562 0.0803315501764069
0.288612196842876 -0.565609748349209 -0.00775012933834782 0.146337882388679 -0.512464558412725 -0.363606845344549 -0.316040687909263 -0.00992183732543538 0.0482009152165444 0.105135461624986
0.232640041509653 -0.756863072998726 0.045753846424634 -0.0638819129206872 -0.601123756716375 -0.538693804602151 -0.519740010967818 0.340015264096206 0.0783645418824406 0.263596757171065
0.309136435922761 -0.703866138395779 0.00242039489427443 0.0187804834613673 -0.427994289042775 -0.396924615540818 -0.351179830409373 0.241197515500465 -0.0355655898243615 0.0968002218147011
-0.0350633304812458 0.170127425753841 -0.0931278930956624 0.118162013283314 0.0729331624557322 -0.0479032186180893 0.122488904767558 -0.174089975217653 0.000312403256630472 0.0309491367177902
0.202041503061057 -0.100963713531824 -0.28740186396728 0.283809490284832 -0.166099830635476 -0.209950172488024 0.268505506676334 -0.120282933823703 0.0635647580354619 0.0935237839855488
0.193368360436803 -0.313005232167455 -0.214462649560652 0.209113350676526 -0.0612131823524637 -0.259424197447671 0.240402110826867 -0.0949602923577407 -0.069276559904249 0.105776127360157
-0.346195095384307 0.289272206982126 0.0219527579571338 0.0112837735225833 -0.433735068408976 0.145804117307599 0.203428507097665 -0.00686761911937082 0.195420340681725 0.0622627239559526
-0.471834874100649 0.106891664212803 0.133058526841764 -0.192441654344954 -0.379470559413823 0.191188756323941 0.000144983251672742 0.039962023306782 0.0916511170702814 -0.0744502826385014
